::1 - - [06/Sep/2024:00:36:48 +0000] "GET /api/listings/show-all HTTP/1.1" 200 172 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:13:47:19 +0000] "GET /api/listings/show-all?page=1 HTTP/1.1" 200 6988 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:13:56:11 +0000] "GET /api/listings/show-all?page=1 HTTP/1.1" 200 2073 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:13:57:00 +0000] "GET /api/listings/show-all?page=1 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:13:57:26 +0000] "GET /api/listings/show-all?page=1 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:14:31:19 +0000] "GET /api/users/show-all?page=1 HTTP/1.1" 200 7901 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:14:31:25 +0000] "GET /api/users/show-all?page=1&limit=1 HTTP/1.1" 200 2919 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:14:38:37 +0000] "GET /api/users/show-all?page=1&limit=1 HTTP/1.1" 200 273 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:14:38:54 +0000] "GET /api/users/show-all?page=1&limit=1 HTTP/1.1" 200 3112 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:14:39:33 +0000] "GET /api/users/show-all?page=1&limit=1 HTTP/1.1" 200 366 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:14:39:49 +0000] "GET /api/users/show-all?page=1&limit=1 HTTP/1.1" 200 3205 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:14:40:44 +0000] "GET /api/users/show-all?page=1&limit=1 HTTP/1.1" 200 400 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:14:41:19 +0000] "GET /api/users/show-all?page=1&limit=1 HTTP/1.1" 200 3239 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:14:41:43 +0000] "GET /api/users/show-all?page=1&limit=1 HTTP/1.1" 200 3277 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:14:42:17 +0000] "GET /api/users/show-all?page=1&limit=1 HTTP/1.1" 200 3293 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:14:42:33 +0000] "GET /api/users/show-all?page=1&limit=1 HTTP/1.1" 200 454 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:14:43:17 +0000] "GET /api/users/show-all?page=1&limit=5 HTTP/1.1" 200 1636 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:15:00:08 +0000] "GET /api/users/show-all?page=1&limit=1 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:15:00:14 +0000] "GET /api/transactions/show-all?page=1&limit=1 HTTP/1.1" 200 2364 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:17:46:43 +0000] "GET /api/transactions/show-all?page=1&limit=1 HTTP/1.1" 200 192 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:17:52:47 +0000] "GET /api/dashboard/metrics HTTP/1.1" 200 107288 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:17:53:02 +0000] "GET /api/dashboard/metrics HTTP/1.1" 200 29 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:17:53:20 +0000] "GET /api/dashboard/metrics HTTP/1.1" 200 40 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:17:54:28 +0000] "GET /api/dashboard/metrics HTTP/1.1" 200 55 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:17:55:21 +0000] "GET /api/dashboard/metrics HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:17:56:31 +0000] "GET /api/dashboard/metrics HTTP/1.1" 200 73 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:17:56:51 +0000] "GET /api/dashboard/metrics HTTP/1.1" 200 47897 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:17:57:11 +0000] "GET /api/dashboard/metrics HTTP/1.1" 200 47785 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:17:59:09 +0000] "GET /api/dashboard/metrics HTTP/1.1" 500 60 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:17:59:38 +0000] "GET /api/dashboard/metrics HTTP/1.1" 500 60 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:17:59:50 +0000] "GET /api/dashboard/metrics HTTP/1.1" 500 60 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:18:00:39 +0000] "GET /api/dashboard/metrics HTTP/1.1" 200 96 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:18:01:26 +0000] "GET /api/dashboard/metrics HTTP/1.1" 500 112 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:18:01:53 +0000] "GET /api/dashboard/metrics HTTP/1.1" 200 73 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:18:02:27 +0000] "GET /api/dashboard/metrics HTTP/1.1" 500 112 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:18:02:42 +0000] "GET /api/dashboard/metrics HTTP/1.1" 200 73 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:18:02:56 +0000] "GET /api/dashboard/metrics HTTP/1.1" 200 100 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:18:03:45 +0000] "GET /api/dashboard/metrics HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:18:09:36 +0000] "GET /api/dashboard/metrics HTTP/1.1" 200 47837 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [06/Sep/2024:18:12:08 +0000] "GET /api/dashboard/metrics HTTP/1.1" 200 1900 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [29/Sep/2024:00:05:31 +0000] "GET /api/listings/show-alls HTTP/1.1" 404 161 "-" "PostmanRuntime/7.42.0"
::1 - - [29/Sep/2024:00:05:59 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "-" "PostmanRuntime/7.42.0"
::1 - - [29/Sep/2024:00:07:52 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:07:52 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:34 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:34 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:51 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:51 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:52 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:52 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:52 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:52 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:52 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:52 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:52 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:53 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:53 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:53 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:53 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:53 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:53 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:53 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:54 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:54 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:54 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:54 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:54 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:54 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:54 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:55 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:55 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:55 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:55 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:55 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:55 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:55 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:56 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:56 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:56 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
::1 - - [29/Sep/2024:00:08:56 +0000] "GET /api/listings/show-all HTTP/1.1" 200 2263 "http://localhost:8101/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/17.5 Mobile/15A5370a Safari/602.1"
